"Lo, Maodo",PG,BER,GER,191,29,27,37%,21.6,9.5,2.0,3.9,52%,1.3,3.9,35%,3.4,7.8,43%,1.4,1.6,89%,0.3,1.0,1.3,3.1,1.5,2.0,0.6,2.1,0.0,7.6,0
"Vezenkov, Sasha",PF,OLY,BUL,206,26,31,52%,23.6,11.5,1.9,3.9,50%,1.9,4.4,43%,3.8,8.2,46%,2.0,2.3,89%,1.3,4.1,5.4,1.1,1.4,2.4,0.7,0.5,0.5,14.8,0
"Printezis, Georgios",PF,OLY,GRE,205,36,31,52%,18.2,8.5,2.6,4.3,61%,0.8,1.8,44%,3.4,6.1,56%,0.9,1.6,57%,0.7,2.0,2.7,1.0,1.3,2.2,0.3,1.2,0.1,8.9,0
"Papanikolaou, Kostas",F/PF,OLY,GRE,204,31,14,50%,21.7,5.7,0.4,1.2,35%,1.2,3.3,37%,1.6,4.5,37%,1.2,1.4,89%,0.3,1.9,2.2,1.9,2.1,1.2,0.6,1.1,0.5,5.9,0
"Jean-Charles, Livio",PF,OLY,FRA,205,28,29,41%,17.5,6.3,2.3,3.5,67%,0.3,1.1,27%,2.7,4.7,57%,0.7,0.8,88%,1.4,1.8,3.2,0.5,2.1,1.3,0.6,1.2,0.7,7.1,0
"Koufos, Kosta",C,OLY,USA,213,32,8,63%,10.2,4.6,2.3,4.3,53%,0.0,0.0,-,2.3,4.3,53%,0.1,0.6,20%,0.6,1.6,2.3,0.8,1.4,0.9,0.0,1.1,0.5,3.8,0
"Jenkins, Charles",SG,OLY,USA,191,32,34,47%,15.9,2.9,0.6,0.9,68%,0.5,1.2,43%,1.1,2.1,54%,0.1,0.2,67%,0.1,1.1,1.2,0.9,2.3,0.3,0.8,0.4,0.0,2.2,0
"Ellis, Octavius",C,OLY,USA,208,28,33,48%,14.3,5.9,2.3,3.2,73%,0.0,0.0,-,2.3,3.2,73%,1.3,1.6,79%,1.9,2.2,4.1,0.4,2.7,1.8,0.4,1.2,0.7,8.1,0
"Mckissic, Shaquielle",SG,OLY,USA,196,31,33,45%,23.4,10.7,2.5,4.9,52%,1.1,3.5,31%,3.6,8.3,43%,2.5,3.5,72%,0.5,1.8,2.3,2.2,2.1,2.6,1.5,1.4,0.2,9.8,0
"Papagiannis, Georgios",C,PAO,GRE,217,24,32,31%,21.9,8.8,4.0,5.9,67%,0.0,0.3,13%,4.0,6.2,65%,0.8,1.1,67%,2.0,3.4,5.4,1.0,1.3,1.3,0.3,0.9,1.6,13.6,0
"Bochoridis, Eleftherios",SG,PAO,GRE,196,27,31,35%,15.9,4.4,0.9,2.3,38%,0.5,1.8,30%,1.4,4.2,34%,1.0,1.3,78%,0.5,1.3,1.8,2.2,2.9,2.1,0.7,1.4,0.2,4.0,0
"Auguste, Zach",C,PAO,GRE,203,28,21,29%,10.4,4.6,1.9,2.8,67%,0.0,0.0,100%,1.9,2.8,68%,0.8,1.4,53%,1.6,0.7,2.3,0.4,2.0,1.4,0.6,0.9,0.1,4.8,0
"Papapetrou, Ioannis",PF,PAO,GRE,207,27,27,30%,30.7,12.1,2.7,6.3,43%,1.7,4.6,37%,4.4,10.9,40%,1.7,2.3,73%,0.8,3.3,4.1,2.4,2.0,2.8,0.6,2.0,0.1,10.6,0
"Diplaros, Nikos",SG,PAO,GRE,190,24,3,0%,5.3,1.7,0.0,0.3,0%,0.3,0.7,50%,0.3,1.0,33%,0.7,0.7,100%,0.0,0.7,0.7,0.7,1.3,0.7,0.0,1.0,0.0,0.3,0
"Kaselakis, Leonidas",F,PAO,GRE,200,31,28,29%,10.0,2.2,0.3,0.6,41%,0.4,1.0,41%,0.7,1.6,41%,0.4,0.6,61%,0.6,0.9,1.5,0.5,1.1,0.7,0.2,0.2,0.0,2.6,0
"Vougioukas, Ian",C,PAO,GRE,211,36,3,0%,4.3,1.3,0.7,1.0,67%,0.0,0.3,0%,0.7,1.3,50%,0.0,0.3,0%,0.3,0.0,0.3,0.3,0.7,0.7,0.0,0.7,0.0,0.3,0
"Kalaitzakis, Georgios",SG,PAO,GRE,195,22,14,43%,4.4,1.6,0.4,0.8,45%,0.1,0.1,50%,0.4,0.9,46%,0.7,0.8,91%,0.1,0.6,0.6,0.1,1.6,0.7,0.2,0.2,0.1,1.1,0
"Foster, Marcus Franklee",PG,PAO,USA,191,26,20,30%,14.0,6.0,1.6,3.3,48%,0.8,1.8,42%,2.4,5.1,46%,0.5,0.9,56%,0.3,0.9,1.2,1.0,1.7,1.0,0.4,1.0,0.1,3.4,0
"Hezonja, Mario",F,PAO,CRO,198,26,8,25%,22.7,14.4,2.4,5.1,46%,1.9,5.1,37%,4.3,10.3,41%,4.0,4.8,84%,0.0,2.5,2.5,1.3,2.6,4.4,1.6,2.1,0.4,12.8,0
"Nedovic, Nemanja",SG,PAO,SER,191,30,25,36%,26.1,16.0,2.6,5.0,51%,2.7,7.2,37%,5.2,12.2,43%,2.8,3.4,84%,0.4,1.5,1.9,3.7,2.4,4.6,0.7,1.9,0.2,14.9,0
"White, Aaron",PF,PAO,USA,206,29,33,30%,22.4,7.3,1.7,2.7,61%,0.8,2.2,36%,2.5,5.0,50%,1.5,1.9,81%,1.3,2.7,4.0,1.0,1.9,1.7,0.5,0.7,0.2,9.0,0
"Mitoglou, Konstantinos",PF,PAO,GRE,210,25,34,32%,20.3,9.3,3.0,5.3,58%,0.5,1.8,30%,3.6,7.1,50%,1.7,2.4,71%,2.2,3.2,5.4,0.9,1.6,2.0,0.7,1.2,0.3,11.3,0
"Bentil, Ben",PF/C,PAO,GHA,204,26,31,32%,15.9,6.0,1.6,3.1,53%,0.5,1.4,36%,2.2,4.5,48%,1.2,1.6,74%,0.9,1.7,2.6,0.9,1.7,1.4,0.5,1.1,0.2,5.9,0
"Sant-Roos, Howard",F,PAO,CUB,201,30,32,28%,24.4,7.2,1.2,2.5,46%,1.2,3.5,35%,2.4,6.0,40%,1.2,1.5,81%,0.5,1.9,2.4,3.7,2.0,1.9,1.5,1.8,0.2,8.9,0
"Sykes, Keifer",PG,PAO,USA,183,28,3,33%,16.0,3.7,0.3,1.3,25%,1.0,3.3,30%,1.3,4.7,29%,0.0,0.0,-,0.3,1.3,1.7,2.7,1.3,1.3,0.0,0.7,0.0,3.7,0
"Mack, Shelvin",PG,PAO,USA,191,31,26,31%,16.5,6.0,1.1,2.7,41%,1.0,2.3,42%,2.1,5.0,41%,0.9,1.2,74%,0.3,0.9,1.2,2.8,1.8,1.2,0.7,1.6,0.0,5.0,0
"Causeur, Fabien",PG,RMB,FRA,195,34,24,54%,14.5,6.6,1.3,2.7,50%,1.0,2.2,45%,2.3,4.9,48%,1.0,1.5,62%,0.2,1.0,1.1,1.6,1.1,1.7,0.4,1.0,0.0,5.8,0
"Randolph, Anthony",PF,RMB,USA,211,32,13,69%,18.9,9.3,1.8,3.5,52%,1.5,3.9,37%,3.3,7.5,44%,1.2,1.4,89%,0.8,2.8,3.6,0.8,1.3,1.5,0.6,0.8,0.3,9.7,0
"Fernandez, Rudy",F,RMB,ESP,196,36,23,70%,14.4,5.3,0.2,0.7,33%,1.6,4.4,35%,1.8,5.1,35%,0.2,0.3,83%,0.1,0.9,1.0,1.3,1.1,1.1,0.4,0.5,0.1,4.3,0
"Abalde, Alberto",F,RMB,ESP,202,26,34,59%,19.3,7.4,1.3,2.7,48%,1.3,2.9,44%,2.6,5.6,46%,0.9,1.1,83%,0.3,2.1,2.4,2.3,1.5,1.4,0.5,0.9,0.0,8.2,0
"Campazzo, Facundo",PG,RMB,ARG,179,30,10,60%,25.8,9.3,1.6,2.8,57%,1.4,5.1,27%,3.0,7.9,38%,1.9,2.3,83%,0.2,2.3,2.5,6.7,2.5,3.8,2.0,2.7,0.0,13.6,0
"Laprovittola, Nicolas",PG,RMB,ARG,190,31,29,59%,18.0,6.9,0.9,2.0,45%,1.2,3.6,35%,2.1,5.6,39%,1.3,1.5,89%,0.3,1.3,1.6,3.7,2.2,2.5,0.7,1.7,0.0,7.6,0
"Reyes, Felipe",PF,RMB,ESP,204,41,3,67%,3.8,0.3,0.0,0.7,0%,0.0,0.0,-,0.0,0.7,0%,0.3,0.7,50%,0.7,0.7,1.3,0.0,1.3,1.0,0.3,1.0,0.3,0.0,0
"Alocen, Carlos",SG,RMB,ESP,194,21,24,42%,13.6,4.1,1.3,2.7,50%,0.4,1.5,25%,1.7,4.2,41%,0.3,0.5,58%,0.1,1.3,1.4,2.1,1.7,1.3,0.2,1.5,0.1,3.2,0
"Deck, Gabriel",F,RMB,ARG,198,26,32,56%,24.1,8.8,2.3,4.5,52%,0.8,1.8,41%,3.1,6.3,49%,1.8,2.2,84%,0.8,2.8,3.7,1.2,1.4,2.4,0.7,1.2,0.0,10.3,0
"Garuba, Usman",C,RMB,ESP,201,19,34,59%,14.2,3.0,0.9,1.5,61%,0.3,0.9,30%,1.2,2.4,49%,0.4,0.7,52%,1.1,2.4,3.6,0.7,1.6,0.8,0.6,1.0,0.7,5.1,0
"Carroll, Jaycee",SG,RMB,USA,188,38,26,62%,14.7,9.7,1.9,2.8,69%,1.6,3.9,41%,3.5,6.7,53%,1.0,1.0,93%,0.2,0.9,1.2,0.6,1.2,1.5,0.2,0.8,0.0,7.7,0
"Tavares, Walter",C,RMB,CAB,220,29,34,59%,26.2,11.5,4.8,7.2,66%,0.0,0.0,-,4.8,7.2,66%,2.0,2.7,72%,3.3,4.7,8.0,1.1,2.9,3.2,1.0,1.8,1.7,18.5,0
"Llull, Sergio",PG,RMB,ESP,190,34,21,71%,17.6,8.6,1.2,2.8,44%,1.5,4.2,35%,2.7,7.0,39%,1.7,2.0,84%,0.3,1.1,1.5,2.7,1.7,1.9,0.4,0.8,0.0,8.0,0
"Thompkins, Trey",PF,RMB,USA,208,31,33,61%,22.0,9.9,2.2,3.8,59%,1.5,3.8,40%,3.7,7.5,50%,1.0,1.0,94%,0.6,3.8,4.4,1.3,1.9,1.5,0.6,1.0,0.4,11.2,0
"Taylor, Jeffery",F,RMB,SWE,201,32,27,59%,15.6,4.0,1.0,1.6,64%,0.4,1.7,26%,1.5,3.3,44%,0.6,0.7,75%,0.6,0.7,1.3,0.5,2.1,0.8,0.5,0.7,0.1,2.2,0
"Tyus, Alex",C,RMB,USA,203,33,16,44%,9.8,2.3,1.0,2.0,50%,0.0,0.0,-,1.0,2.0,50%,0.3,0.3,100%,1.1,1.1,2.1,0.5,1.2,0.4,0.4,0.6,0.4,3.2,0
"Raieste, Sander",F/PF,BSK,EST,204,22,10,80%,4.5,0.7,0.2,0.8,25%,0.1,0.2,50%,0.3,1.0,30%,0.0,0.0,-,0.6,0.3,0.9,0.1,0.7,0.4,0.1,0.3,0.0,0.3,0
"Vildoza, Luca",PG,BSK,ITA,191,26,32,53%,25.2,10.3,1.8,3.9,46%,1.8,4.8,39%,3.7,8.7,42%,1.1,1.4,76%,0.4,1.7,2.0,3.5,2.0,2.6,1.6,2.3,0.1,10.2,0
"Jekiri, Tonye",C,BSK,NIG,212,27,30,53%,18.8,6.0,2.5,5.0,51%,0.0,0.0,-,2.5,5.0,51%,0.9,1.4,64%,1.4,3.5,4.9,1.9,2.2,1.5,0.7,1.5,0.4,8.4,0
"Henry, Pierria",SG,BSK,USA,193,28,34,53%,26.8,10.5,3.0,5.9,51%,0.8,2.4,33%,3.8,8.4,46%,2.1,2.5,81%,0.8,2.4,3.2,7.3,1.8,3.1,1.7,2.9,0.1,16.0,0
"Sedekerskis, Tadas",F/PF,BSK,LIT,200,23,32,53%,16.3,3.5,0.9,1.7,57%,0.3,0.9,37%,1.3,2.6,49%,0.6,0.7,78%,0.6,2.3,2.9,1.1,1.2,0.7,0.6,0.6,0.3,5.6,0
"Diop, Ilimane",C,BSK,ESP,211,26,27,52%,6.7,1.3,0.3,0.7,37%,0.2,0.6,33%,0.4,1.3,35%,0.3,0.4,58%,0.4,1.0,1.3,0.3,1.7,0.5,0.1,0.9,0.3,0.1,0
"Fall, Youssoupha",C,BSK,SEN,221,26,32,53%,11.7,7.0,2.7,4.3,63%,0.0,0.0,-,2.7,4.3,63%,1.7,2.2,76%,1.3,1.9,3.2,0.5,2.0,2.3,0.5,1.8,0.7,8.1,0
"Peters, Alec",PF,BSK,USA,206,26,33,52%,23.5,11.5,2.1,3.7,56%,1.9,4.3,45%,4.0,7.9,50%,1.6,1.8,92%,1.2,2.7,3.9,1.6,2.1,2.1,0.5,0.8,0.2,12.5,0
"Dragic, Zoran",SG/F,BSK,SLO,196,32,33,52%,18.0,8.5,2.1,4.0,51%,0.8,2.7,28%,2.8,6.7,42%,2.1,2.7,79%,0.6,0.9,1.6,0.9,1.3,2.8,0.6,1.2,0.0,6.8,0
"Giedraitis, Rokas",F/PF,BSK,LIT,200,29,34,53%,28.8,12.7,2.6,4.7,55%,1.9,4.8,40%,4.5,9.5,48%,1.8,2.2,82%,0.8,2.2,3.0,1.5,1.4,2.4,1.1,1.1,0.1,12.9,0
"Polonara, Achille",PF,BSK,ITA,202,30,33,52%,29.8,12.2,3.0,5.2,57%,1.6,3.7,44%,4.6,8.9,52%,1.2,2.1,60%,2.3,4.3,6.6,1.9,2.3,2.4,1.2,0.9,0.9,16.5,0
"Kurucs, Arturs",SG,BSK,LAT,190,21,21,48%,4.2,0.7,0.0,0.4,13%,0.1,0.6,25%,0.2,1.0,20%,0.1,0.2,60%,0.2,0.1,0.3,0.4,0.8,0.2,0.0,0.2,0.0,-0.2,0
"Marinkovic, Vanja",SG,VBC,SRB,198,24,15,47%,14.5,6.3,0.9,1.9,45%,1.4,3.9,36%,2.3,5.8,39%,0.4,0.5,86%,0.1,1.1,1.3,0.6,1.6,0.8,0.2,0.9,0.0,2.9,0
"Prepelic, Klemen",PG/SG,VBC,SLO,191,29,32,56%,20.6,12.1,1.3,2.3,56%,2.2,5.3,42%,3.5,7.6,46%,2.8,3.2,90%,0.3,1.1,1.4,2.8,2.3,3.3,0.5,1.7,0.0,11.3,0
"Pradilla, Jaime",C,VBC,ESP,205,20,17,53%,7.2,2.9,1.1,2.0,53%,0.1,0.3,40%,1.2,2.3,51%,0.4,0.5,78%,0.6,0.7,1.3,0.3,1.2,0.8,0.2,0.3,0.1,2.4,0
"Labeyrie, Louis",PF/C,VBC,FRA,209,29,29,55%,20.3,7.5,1.8,2.5,71%,0.9,2.6,36%,2.7,5.1,53%,1.2,1.6,74%,0.7,2.9,3.6,0.5,1.1,1.9,0.5,0.6,0.3,9.7,0
"Van Rossom, Sam",PG,VBC,BEL,188,35,33,55%,22.5,7.3,1.5,2.6,56%,1.1,3.0,35%,2.5,5.6,45%,1.2,1.4,87%,0.4,2.2,2.6,3.8,1.7,1.9,0.7,2.0,0.1,9.2,0
"Tobey, Mike",C,VBC,USA,213,27,33,58%,18.7,9.6,3.3,4.9,67%,0.6,1.6,40%,4.0,6.5,61%,1.1,1.3,81%,1.7,3.3,5.0,0.8,2.1,1.4,0.4,0.9,0.4,11.7,0
"Kalinic, Nikola",F,VBC,SER,202,30,34,56%,26.7,10.4,3.1,5.2,60%,0.6,1.9,33%,3.8,7.1,53%,2.2,2.8,79%,0.9,2.5,3.4,3.2,2.7,2.8,0.9,2.0,0.4,12.3,0
"Dubljevic, Bojan",PF/C,VBC,MON,205,30,29,59%,22.4,9.8,2.6,5.0,52%,0.9,2.7,33%,3.5,7.7,46%,1.9,2.4,80%,2.2,3.6,5.8,2.4,1.5,3.2,0.9,2.0,0.2,13.6,0
"Vives, Guillem",SG,VBC,ESP,192,28,26,62%,18.1,4.5,0.8,1.4,61%,0.8,2.0,40%,1.7,3.4,48%,0.4,0.6,69%,0.2,1.3,1.5,2.3,2.7,1.2,0.9,1.1,0.1,4.6,0
"San Emeterio, Fernando",F,VBC,ESP,199,37,24,50%,13.3,4.9,1.0,2.2,46%,0.7,2.0,36%,1.7,4.1,41%,0.8,0.8,95%,0.4,0.9,1.3,1.3,1.2,1.4,0.3,0.5,0.0,5.0,0
"Williams, Derrick",PF,VBC,USA,203,30,34,56%,20.2,9.0,2.6,3.9,66%,0.7,2.1,32%,3.3,6.0,54%,1.8,2.4,73%,0.5,2.6,3.1,1.1,1.5,1.9,0.7,1.0,0.1,9.7,0
"Hermannsson, Martin",PG/SG,VBC,ICE,190,27,29,52%,17.7,6.9,1.7,3.7,46%,0.6,1.6,38%,2.3,5.3,44%,1.6,1.9,87%,0.4,1.1,1.5,3.4,1.9,2.2,0.5,1.3,0.0,7.8,0
"Sastre, Joan",F,VBC,ESP,201,30,16,56%,17.0,4.9,1.0,2.1,48%,0.8,2.4,33%,1.8,4.5,40%,0.4,0.6,78%,0.5,0.7,1.2,0.9,1.9,0.8,0.6,0.7,0.1,2.8,0
"Puerto, Josep",SG/F,VBC,ESP,199,22,17,47%,4.9,1.2,0.3,0.7,42%,0.1,0.4,33%,0.4,1.1,39%,0.2,0.4,67%,0.2,0.2,0.4,0.3,1.1,0.4,0.1,0.1,0.1,0.4,0
"Ferrando, Guillem",SG,VBC,ESP,185,19,1,100%,1.9,0.0,0.0,0.0,-,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,-,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
"Jimenez, Millan",SG,VBC,ESP,198,19,1,100%,1.1,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Walkup, Thomas",PG/SG,ZAL,USA,193,29,34,50%,24.2,8.2,1.8,3.8,47%,1.3,3.4,37%,3.1,7.2,42%,0.9,0.9,91%,0.5,2.5,3.0,4.5,2.4,2.3,1.1,1.6,0.0,10.6,0
"Blazevic, Marek",F/PF,ZAL,LIT,209,20,6,83%,4.7,2.0,0.7,1.7,40%,0.0,0.0,-,0.7,1.7,40%,0.7,1.0,67%,0.7,0.5,1.2,0.3,0.3,0.8,0.0,0.5,0.2,2.2,0
"Lekavicius, Lukas",SG,ZAL,LIT,183,27,33,52%,18.3,8.2,2.4,4.2,57%,0.8,1.5,50%,3.2,5.7,55%,1.2,1.3,86%,0.3,0.8,1.2,2.4,1.8,2.5,0.5,1.6,0.0,8.3,0
"Garino, Patricio",F,ZAL,ITA,201,28,4,50%,7.3,3.0,0.5,1.0,50%,0.5,1.3,40%,1.0,2.3,44%,0.5,0.5,100%,0.0,0.8,0.8,0.8,1.5,0.5,0.0,0.3,0.3,2.0,0
"Hayes, Nigel",F,ZAL,USA,203,27,33,48%,26.7,9.5,1.6,3.7,44%,1.6,3.7,44%,3.3,7.4,44%,1.3,1.4,89%,1.0,2.9,3.9,1.2,1.7,1.5,1.1,1.1,0.2,9.8,0
"Jankunas, Paulius",PF,ZAL,LIT,205,37,34,50%,15.9,3.9,1.0,1.9,51%,0.2,0.9,28%,1.2,2.8,44%,1.2,1.3,91%,1.0,3.4,4.4,1.0,1.6,1.5,0.5,0.8,0.1,7.1,0
"Lukosiunas, Karolis",F,ZAL,LIT,195,24,16,56%,5.7,2.3,0.1,0.1,50%,0.7,1.7,41%,0.8,1.8,41%,0.1,0.1,50%,0.1,0.1,0.3,0.2,0.8,0.2,0.1,0.3,0.1,0.8,0
"Milaknis, Arturas",SG,ZAL,LIT,195,35,25,56%,18.5,6.0,0.6,1.2,48%,1.6,3.3,47%,2.1,4.5,47%,0.2,0.2,100%,0.1,0.9,1.0,0.7,1.7,0.6,0.5,0.4,0.1,4.5,0
"Geben, Martinas",C,ZAL,LIT,208,27,33,52%,8.1,3.3,1.3,2.1,62%,0.0,0.0,-,1.3,2.1,62%,0.7,1.0,73%,0.8,1.3,2.1,0.6,1.3,1.1,0.4,0.5,0.2,4.5,0
"Rubit, Augustine",C,ZAL,USA,203,32,31,48%,19.1,8.1,2.9,5.6,53%,0.1,0.5,27%,3.1,6.1,51%,1.9,2.3,83%,1.2,3.0,4.2,0.7,2.0,2.2,0.6,1.0,0.3,9.4,0
"Jokubaitis, Rokas",SG,ZAL,LIT,192,21,31,52%,20.9,7.0,2.1,4.3,48%,0.6,1.6,39%,2.7,5.9,45%,1.0,1.3,76%,0.4,1.3,1.7,2.5,1.6,2.0,0.5,1.5,0.0,6.8,0
"Vasturia, Steve",SG,ZAL,USA,196,26,19,42%,11.7,2.5,0.5,1.2,41%,0.4,1.2,36%,0.9,2.3,39%,0.3,0.4,75%,0.1,0.8,0.9,0.7,1.8,0.5,0.3,0.6,0.1,1.0,0
"Grigonis, Marius",SG,ZAL,LIT,198,27,34,50%,27.6,13.4,2.3,4.5,51%,2.1,4.6,46%,4.4,9.2,48%,2.5,2.6,94%,0.5,1.6,2.1,3.3,2.5,4.2,0.8,2.3,0.1,13.7,0
"Lauvergne, Joffrey",C,ZAL,FRA,211,30,32,47%,20.9,10.7,4.7,8.0,59%,0.1,0.2,40%,4.8,8.2,59%,1.1,1.7,66%,2.3,3.3,5.6,1.5,2.2,1.8,0.5,1.6,0.1,12.0,0
"Rubstavicius, Mantas",SG,ZAL,LIT,198,19,1,100%,2.2,2.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,2.0,2.0,100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
"Rivers, KC",SG/F,ZEN,USA,196,34,32,59%,21.5,6.1,0.9,2.0,48%,1.4,3.8,37%,2.3,5.7,40%,0.1,0.3,44%,0.5,1.9,2.4,0.6,1.9,0.9,0.5,0.5,0.2,4.6,0
"Zakharov, Denis",SG,ZEN,RUS,192,28,12,50%,5.4,1.2,0.2,0.3,50%,0.1,0.8,11%,0.3,1.1,23%,0.6,0.8,70%,0.2,0.1,0.3,1.1,1.3,0.8,0.4,0.7,0.1,0.8,0
"Pangos, Kevin",PG,ZEN,SLO,188,28,34,59%,28.3,13.1,2.2,4.3,52%,2.4,6.0,40%,4.6,10.3,45%,1.5,1.8,85%,0.3,1.6,1.9,6.6,2.3,3.5,0.6,2.8,0.0,14.3,0
"Fridzon, Vitaly",SG,ZEN,RUS,195,36,27,70%,4.9,1.2,0.2,0.4,50%,0.2,0.6,33%,0.4,1.0,41%,0.2,0.2,83%,0.1,0.4,0.5,0.3,0.9,0.3,0.2,0.3,0.0,0.7,0
"Volkhin, Igor",F,ZEN,RUS,199,24,1,100%,4.5,0.0,0.0,0.0,-,0.0,1.0,0%,0.0,1.0,0%,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"Hollins, Austin",SG,ZEN,USA,193,30,33,58%,18.7,8.3,1.6,2.7,58%,1.4,3.9,36%,3.0,6.6,45%,0.9,1.2,82%,0.5,1.2,1.6,0.9,2.1,0.9,1.0,0.8,0.2,6.1,0
"Thomas, Will",F,ZEN,USA,203,35,34,59%,25.7,9.2,2.2,3.6,61%,0.9,2.0,42%,3.1,5.7,54%,2.1,2.4,88%,1.5,3.4,4.9,1.4,1.5,2.5,0.7,1.0,0.1,13.2,0
"Baron, Billy",SG,ZEN,USA,188,31,34,59%,18.4,9.6,1.0,2.1,47%,2.1,4.5,47%,3.1,6.6,47%,1.2,1.4,88%,0.1,1.2,1.4,1.8,1.8,1.8,0.3,0.9,0.0,8.1,0
"Khvostov, Dmitry",SG,ZEN,RUS,190,32,13,62%,7.8,1.2,0.3,0.4,80%,0.2,0.9,17%,0.5,1.3,35%,0.2,0.2,100%,0.1,0.3,0.4,1.8,1.2,0.7,0.2,0.6,0.0,1.8,0
"Pushkov, Anton",C,ZEN,RUS,208,33,13,46%,5.3,1.6,0.4,1.0,38%,0.0,0.0,-,0.4,1.0,38%,0.8,1.1,79%,0.4,0.8,1.2,0.2,1.8,0.6,0.2,0.5,0.3,0.8,0
"Trushkin, Vladislav",F,ZEN,RUS,201,28,6,50%,3.0,0.7,0.3,0.7,50%,0.0,0.5,0%,0.3,1.2,29%,0.0,0.0,-,0.0,0.7,0.7,0.0,0.2,0.0,0.2,0.2,0.0,0.3,0
"Zubkov, Andrey",PF,ZEN,RUS,206,30,34,59%,15.9,5.4,1.4,2.2,61%,0.7,1.7,40%,2.0,3.9,52%,0.6,0.9,69%,0.4,1.6,2.0,1.1,1.8,1.3,0.3,0.9,0.0,5.2,0
"Poythress, Alex",PF,ZEN,USA,206,28,27,63%,18.7,8.6,3.7,6.0,62%,0.0,0.3,0%,3.7,6.3,60%,1.1,1.4,76%,1.6,2.6,4.2,0.6,2.9,1.6,0.5,1.3,0.6,8.7,0
"Ponitka, Mateusz",SG/F,ZEN,POL,198,28,34,59%,26.0,8.4,2.0,3.4,60%,0.6,2.1,31%,2.6,5.5,48%,2.5,3.1,79%,0.9,4.3,5.2,3.2,2.2,3.8,1.0,1.8,0.1,14.1,0
"Gudaitis, Arturas",C,ZEN,LIT,208,28,30,57%,20.5,9.9,3.1,5.2,60%,0.0,0.0,-,3.1,5.2,60%,3.7,4.8,77%,1.7,2.5,4.1,0.7,2.2,4.1,0.4,0.9,0.6,13.0,0
"Black, Tarik",C,ZEN,USA,206,30,8,50%,13.1,4.1,1.8,2.9,61%,0.0,0.0,-,1.8,2.9,61%,0.6,0.6,100%,0.6,1.8,2.4,0.6,2.3,0.5,0.6,1.0,0.6,4.3,0